Customer_ID,Customer_Name,Contact_Number,Email,City,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Application_Date,Approval_Date,Disbursement_Date,Repayment_Status,Remarks
8915,Batakrushna Mishra,1115383572,qseshadri@example.com,Darbhanga,Personal Loan,418000,14.0,3,2020-10-14,2020-10-18,2020-10-20,Current,
8916,Kumuda Tiwari,+916907148780,menonchatura@example.net,Kanpur,Small Business Loan,359000,12.0,4,2024-05-17,2024-05-19,2024-05-24,Current,
8917,Hmingi Singh,8689929303,avibasak@example.org,Alappuzha,Gold Loan,846000,9.0,1,2024-10-26,2024-11-05,2024-11-11,Current,
8918,Ilu Gupta,+917152376896,kashishanne@example.net,Bongaigaon,Small Business Loan,745000,12.0,4,2020-08-27,2020-09-02,2020-09-03,Overdue,Sent reminder notice
8919,Gudi Rao,08845003730,malhotraamol@example.net,Malda,Commercial Vehicle Loan,400000,10.5,5,2020-07-30,2020-08-04,2020-08-08,Closed,
8920,Dheeraj Kumar Singh,9281139108,okapadia@example.com,Thrissur,Personal Loan,524000,14.0,2,2022-01-26,2022-01-31,2022-02-05,Overdue,Missed last payment
8921,Rajlaxmi Rai,+913610877228,rachit62@example.net,Ramgarh,Commercial Vehicle Loan,845000,10.5,3,2024-08-30,2024-09-05,2024-09-09,Closed,
8922,Narayani Vishwakarma,03308742472,bordenirja@example.org,Singrauli,Commercial Vehicle Loan,101000,10.5,2,2020-01-16,2020-01-27,2020-01-27,Closed,
8923,Bindas Pandey,+914603069617,mukherjeejatin@example.net,Panihati,Gold Loan,404000,9.0,2,2020-01-28,2020-01-28,2020-02-03,Overdue,Sent reminder notice
8924,Vanishree Devi,+910859228873,geetika72@example.org,Dewas,Small Business Loan,524000,12.0,3,2020-07-17,2020-07-29,2020-08-02,Closed,
8925,Sruthi Rajput,09476425878,kamala09@example.net,Nanded,Commercial Vehicle Loan,227000,10.5,1,2022-11-10,2022-11-13,2022-11-18,Closed,
8926,Ghulam Pandit,+918568906109,warinder04@example.net,Shimoga,Small Business Loan,854000,12.0,4,2020-06-22,2020-06-29,2020-06-30,Overdue,Missed last payment
8927,Lalitkumar Gupta,+912009546823,sathvikkalla@example.org,Silchar,Gold Loan,619000,9.0,5,2020-02-23,2020-03-07,2020-03-07,Current,
8928,Jeena Srivastav,01003288070,ukari@example.net,Ghaziabad,Gold Loan,900000,9.0,4,2024-04-23,2024-04-23,2024-04-26,Closed,
8929,Indrani Rai,+910565746821,azaan83@example.com,Buxar,Commercial Vehicle Loan,276000,10.5,5,2020-11-07,2020-11-12,2020-11-14,Current,
8930,Laukesh Pandey,04206053359,rsarin@example.net,Gudivada,Commercial Vehicle Loan,636000,10.5,3,2021-10-18,2021-10-23,2021-10-26,Current,
8931,Manika Mishra,+913258489395,bhattixalak@example.com,Ramagundam,Personal Loan,391000,14.0,3,2022-06-27,2022-07-09,2022-07-12,Current,
8932,Sraboni Yadav,0120964225,xsarna@example.net,Jammu,Small Business Loan,757000,12.0,2,2020-12-22,2021-01-01,2021-01-05,Current,
8933,Salim Khan Pratap,05363892308,quincy93@example.com,Berhampore,Personal Loan,287000,14.0,1,2021-01-11,2021-01-16,2021-01-16,Current,
8934,Darshwana Singh,+917047903797,dsethi@example.net,Sambalpur,Small Business Loan,287000,12.0,3,2020-11-30,2020-12-06,2020-12-06,Closed,
8935,Debasmita Divedi,7970203314,emodi@example.net,Eluru,Commercial Vehicle Loan,552000,10.5,4,2021-06-11,2021-06-13,2021-06-17,Overdue,Missed last payment
8936,Aaradhita Maurya,+917230312960,yaminicomar@example.net,Hapur,Commercial Vehicle Loan,561000,10.5,5,2020-12-09,2020-12-13,2020-12-19,Current,
8937,Gajaanan Maurrya,04181912276,parmaryashasvi@example.org,Siliguri,Personal Loan,491000,14.0,5,2020-01-19,2020-01-22,2020-01-25,Closed,
8938,Pinu Rajput,05147749856,fandra@example.com,Jabalpur,Commercial Vehicle Loan,732000,10.5,3,2020-01-21,2020-01-29,2020-01-31,Overdue,Sent reminder notice
8939,Uday Pratap Rai,+919749315314,msachdev@example.com,Begusarai,Commercial Vehicle Loan,650000,10.5,2,2023-05-12,2023-05-25,2023-05-25,Current,
8940,Mahadevi Maurya,+914489106403,naiduchatresh@example.org,Gangtok,Personal Loan,887000,14.0,3,2023-05-09,2023-05-13,2023-05-18,Overdue,Account under review
8941,Hasanur Pandey,+913766751952,enadkarni@example.net,Sangli-Miraj & Kupwad,Commercial Vehicle Loan,586000,10.5,5,2020-10-15,2020-10-26,2020-10-31,Current,
8942,Kamol Tiwari,07456315147,balakrishnandev@example.com,Vellore,Small Business Loan,376000,12.0,5,2020-08-19,2020-08-27,2020-08-30,Overdue,Account under review
8943,सोनाली Kumari,4760015961,mittalraghav@example.com,Singrauli,Personal Loan,632000,14.0,3,2022-04-18,2022-04-24,2022-04-29,Current,
8944,Shila Tiwari,06932990817,luckysahni@example.org,Bhagalpur,Gold Loan,118000,9.0,4,2021-09-21,2021-10-03,2021-10-08,Overdue,Account under review
8945,Dhramveer Thakur,1914033886,riya17@example.net,Anand,Personal Loan,901000,14.0,1,2023-09-03,2023-09-06,2023-09-08,Current,
8946,Moti Lal Pandey,+915768154290,fbora@example.org,Proddatur,Personal Loan,764000,14.0,5,2024-11-22,2024-11-26,2024-11-27,Closed,
8947,Hira Mishra,7707171382,jairaj98@example.net,Kota,Personal Loan,177000,14.0,3,2022-07-03,2022-07-10,2022-07-13,Closed,
8948,Aaruhi Yadav,02701269335,elala@example.com,Tinsukia,Gold Loan,724000,9.0,1,2020-11-17,2020-11-17,2020-11-22,Overdue,Missed last payment
8949,Yesu Maurrya,+910339404244,aradhana32@example.net,Nellore,Commercial Vehicle Loan,275000,10.5,1,2024-01-14,2024-01-22,2024-01-25,Closed,
8950,Bhavani Rao,+919431462552,warhinath@example.net,Jammu,Gold Loan,805000,9.0,3,2022-02-25,2022-02-28,2022-03-01,Overdue,Account under review
8951,Ramudu Srivastav,03134181043,anvibehl@example.com,Maheshtala,Small Business Loan,159000,12.0,3,2021-01-09,2021-01-20,2021-01-26,Current,
8952,Meer Pandey,09157729632,xdey@example.org,Junagadh,Small Business Loan,453000,12.0,4,2020-11-26,2020-11-27,2020-12-02,Closed,
8953,Ather Srivastav,9510884608,liamsami@example.com,Bhatpara,Gold Loan,932000,9.0,4,2022-06-30,2022-07-14,2022-07-14,Closed,
8954,Jesmin Mishra,0201937390,wsani@example.com,Tinsukia,Commercial Vehicle Loan,525000,10.5,5,2023-08-20,2023-08-29,2023-09-02,Closed,
8955,Fullara Rao,04187428154,uvarughese@example.org,Satara,Commercial Vehicle Loan,811000,10.5,5,2024-02-07,2024-02-10,2024-02-13,Closed,
8956,Rajeshbhai Srivastav,02370514379,bagarwal@example.net,Chandrapur,Personal Loan,554000,14.0,4,2020-12-18,2020-12-22,2020-12-22,Overdue,Missed last payment
8957,Pammi Kumari,+914137383352,praneel08@example.com,Nagpur,Gold Loan,204000,9.0,4,2023-08-20,2023-08-27,2023-09-02,Closed,
8958,Jeetendar Srivastav,+915162267779,manangrover@example.org,Raichur,Small Business Loan,337000,12.0,4,2020-12-08,2020-12-09,2020-12-12,Overdue,Sent reminder notice
8959,Tithi Rao,09139312532,vgera@example.com,Bhilwara,Commercial Vehicle Loan,426000,10.5,3,2023-07-02,2023-07-06,2023-07-11,Overdue,Sent reminder notice
8960,Gomed Seth,+910831807359,rattironith@example.com,Mehsana,Personal Loan,839000,14.0,4,2022-10-26,2022-10-26,2022-10-27,Closed,
8961,Shamim Thakur,+911719158938,watikajha@example.com,Hosur,Commercial Vehicle Loan,304000,10.5,5,2020-07-11,2020-07-20,2020-07-21,Current,
8962,Dore Sonkar,02126723116,ekaur@example.org,Warangal,Personal Loan,693000,14.0,5,2022-09-03,2022-09-12,2022-09-16,Closed,
8963,Jiger Tiwari,+913991222873,wallagagan@example.com,Motihari,Gold Loan,686000,9.0,5,2021-05-01,2021-05-07,2021-05-08,Closed,
8964,Choto Pandey,01814036684,pahal26@example.com,Jaipur,Commercial Vehicle Loan,644000,10.5,3,2025-01-03,2025-01-12,2025-01-13,Closed,
8965,Byas Rai,6620623121,lalaansh@example.com,Jaipur,Personal Loan,524000,14.0,1,2020-02-29,2020-03-13,2020-03-18,Overdue,Missed last payment
8966,Shrichand Kumar,0027056906,janaki13@example.com,Bhubaneswar,Personal Loan,429000,14.0,3,2021-10-25,2021-11-06,2021-11-06,Current,
8967,Sanjay Singh Tiwari,08085249975,qbalasubramanian@example.org,Avadi,Small Business Loan,435000,12.0,5,2020-10-23,2020-10-27,2020-10-30,Overdue,Account under review
8968,Chumki Mishra,+915748289222,gopal28@example.net,Aligarh,Gold Loan,767000,9.0,2,2022-11-15,2022-11-22,2022-11-24,Closed,
8969,Gauri Tiwari,3998021728,omisha44@example.com,Bidhannagar,Small Business Loan,860000,12.0,4,2022-01-02,2022-01-13,2022-01-18,Current,
8970,Gaurishankar Mishra,9466459307,egour@example.com,Anand,Gold Loan,917000,9.0,5,2020-08-19,2020-09-02,2020-09-07,Current,
8971,Gulnaz Gupta,+916645539250,jagat34@example.org,Raiganj,Small Business Loan,995000,12.0,2,2023-04-28,2023-05-05,2023-05-07,Current,
8972,Deepu Kumar Maurrya,4822680399,pcomar@example.com,Nagpur,Personal Loan,442000,14.0,2,2024-10-09,2024-10-23,2024-10-27,Current,
8973,Bebi Maurya,0922669796,pkota@example.com,Maheshtala,Small Business Loan,815000,12.0,4,2023-04-06,2023-04-10,2023-04-15,Overdue,Sent reminder notice
8974,Binti Srivastav,01705149521,vrittitaneja@example.net,Firozabad,Commercial Vehicle Loan,411000,10.5,1,2024-11-23,2024-11-27,2024-12-03,Closed,
8975,Kavya Devi,2594960390,gsem@example.com,Kumbakonam,Small Business Loan,382000,12.0,5,2020-07-27,2020-08-08,2020-08-14,Overdue,Account under review
8976,Bicky Pandey,1093204908,chanakya81@example.net,Visakhapatnam,Personal Loan,248000,14.0,4,2023-01-15,2023-01-23,2023-01-23,Current,
8977,Sambha Rao,03635973012,chanakyakala@example.org,Dharmavaram,Personal Loan,478000,14.0,3,2023-07-02,2023-07-06,2023-07-10,Current,
8978,Ilma Rajput,08926961861,lokebalendra@example.net,Korba,Commercial Vehicle Loan,833000,10.5,4,2020-04-05,2020-04-18,2020-04-24,Overdue,Account under review
8979,Vishakha Vishwakarma,+912165633338,waliadalbir@example.org,Vasai-Virar,Gold Loan,201000,9.0,1,2021-08-11,2021-08-13,2021-08-13,Closed,
8980,Smily Divedi,03472490734,fitansachdeva@example.net,Bhiwandi,Commercial Vehicle Loan,854000,10.5,3,2023-12-23,2023-12-25,2023-12-28,Current,
8981,Surj Yadav,5658753430,sibalridhi@example.org,Vadodara,Gold Loan,919000,9.0,5,2021-11-05,2021-11-18,2021-11-18,Closed,
8982,Survi Devi,+918827517851,rushilprasad@example.org,Sirsa,Small Business Loan,740000,12.0,1,2021-05-04,2021-05-18,2021-05-20,Current,
8983,Shylaja Seth,+913438443991,boaseanika@example.net,Jorhat,Small Business Loan,853000,12.0,5,2024-09-02,2024-09-05,2024-09-11,Closed,
8984,Motiur Singh,+915704644774,ucchal33@example.net,Motihari,Commercial Vehicle Loan,377000,10.5,5,2021-10-23,2021-11-03,2021-11-08,Closed,
8985,Shubhangi Thakur,4117586022,naveen47@example.com,Srinagar,Gold Loan,669000,9.0,2,2023-10-29,2023-10-29,2023-10-30,Current,
8986,Pragyan Thakur,+916113652895,bhallaranbir@example.org,Belgaum,Commercial Vehicle Loan,785000,10.5,5,2020-05-24,2020-05-26,2020-05-31,Overdue,Missed last payment
8987,Suchismita Singh,+912917228859,vyanjanakibe@example.net,Chennai,Commercial Vehicle Loan,833000,10.5,4,2023-09-17,2023-09-21,2023-09-27,Closed,
8988,Tusi Rajput,07138704818,bhavya41@example.com,Chandrapur,Personal Loan,769000,14.0,5,2022-10-16,2022-10-29,2022-10-29,Overdue,Account under review
8989,निशा Divedi,+914090793530,sekhonrajeshri@example.com,Nagercoil,Small Business Loan,511000,12.0,1,2023-03-21,2023-04-02,2023-04-05,Overdue,Sent reminder notice
8990,Heera Rai,06269258875,sankaranxiti@example.org,Madhyamgram,Gold Loan,257000,9.0,1,2020-08-31,2020-09-09,2020-09-14,Overdue,Sent reminder notice
8991,Banasree Thakur,7357681857,gadeirya@example.org,Ghaziabad,Gold Loan,976000,9.0,5,2022-07-28,2022-08-06,2022-08-11,Overdue,Sent reminder notice
8992,Mudrika Thakur,+911439745465,chatura92@example.org,Gaya,Personal Loan,717000,14.0,5,2023-09-11,2023-09-19,2023-09-25,Closed,
8993,Noorain Mishra,04163991297,kamalapau@example.com,Bhagalpur,Gold Loan,616000,9.0,4,2024-04-04,2024-04-18,2024-04-18,Closed,
8994,Nibha Thakur,03024194213,iyogi@example.org,North Dumdum,Personal Loan,882000,14.0,3,2020-01-04,2020-01-15,2020-01-19,Overdue,Sent reminder notice
8995,Ak Rajput,4067842550,brijesh69@example.org,Udaipur,Gold Loan,205000,9.0,3,2020-07-03,2020-07-11,2020-07-17,Overdue,Account under review
8996,Mansingh Tiwari,3129767824,faraj97@example.org,Pondicherry,Gold Loan,808000,9.0,1,2021-01-28,2021-02-01,2021-02-06,Overdue,Account under review
8997,Shreyasi Rao,4307686091,vsengupta@example.com,Bulandshahr,Personal Loan,221000,14.0,2,2022-04-07,2022-04-09,2022-04-15,Overdue,Missed last payment
8998,Md Akbar Gupta,+911765787997,joshua20@example.com,Pallavaram,Personal Loan,320000,14.0,3,2022-09-19,2022-10-03,2022-10-06,Overdue,Account under review
8999,Chinmayanand Yadav,4860840294,fitan75@example.com,Muzaffarpur,Personal Loan,461000,14.0,5,2020-10-26,2020-11-08,2020-11-08,Overdue,Missed last payment
9000,Sowmya Thakur,+917136404639,georgevaidya@example.com,Udupi,Personal Loan,721000,14.0,1,2022-02-19,2022-02-28,2022-03-05,Overdue,Sent reminder notice
9001,Kantha Devi,+918460444561,udarsh95@example.net,Saharsa,Gold Loan,227000,9.0,3,2021-03-04,2021-03-05,2021-03-09,Current,
9002,Shruti Rai,06483390548,bhargavacharita@example.org,Arrah,Small Business Loan,395000,12.0,2,2020-07-13,2020-07-20,2020-07-26,Current,
9003,Sowjanya Thakur,+919986872739,netrakala@example.net,Darbhanga,Personal Loan,633000,14.0,5,2022-03-05,2022-03-10,2022-03-10,Overdue,Sent reminder notice
9004,Iswarya Srivastav,07110716866,rajagopalanhredhaan@example.org,Durgapur,Commercial Vehicle Loan,506000,10.5,3,2024-06-14,2024-06-25,2024-06-26,Current,
9005,Rekha Kumari,+910211266705,oscarpadmanabhan@example.net,Salem,Gold Loan,885000,9.0,2,2020-01-23,2020-01-31,2020-02-01,Closed,
9006,Aakash Kumar Yadav,09195815416,pingleraagini@example.org,Panvel,Gold Loan,983000,9.0,3,2020-01-27,2020-02-01,2020-02-07,Closed,
9007,Aaraadhana Rai,6460217170,nikitavohra@example.com,Karaikudi,Commercial Vehicle Loan,183000,10.5,4,2024-12-14,2024-12-25,2024-12-25,Current,
9008,Swaroop Pandit,+919701639674,hemanginikant@example.net,Fatehpur,Small Business Loan,532000,12.0,2,2023-10-08,2023-10-16,2023-10-18,Overdue,Sent reminder notice
9009,Daevaki Rao,01712291505,gaurav32@example.com,Dewas,Commercial Vehicle Loan,965000,10.5,3,2024-10-20,2024-10-31,2024-11-04,Closed,
9010,Bablesh Sonkar,+911288515113,saxenaekavir@example.com,Delhi,Gold Loan,445000,9.0,4,2021-05-15,2021-05-15,2021-05-19,Closed,
9011,Divyanshi Maurya,3820504370,ranaunnati@example.net,Nadiad,Gold Loan,972000,9.0,5,2024-03-28,2024-04-03,2024-04-07,Closed,
9012,Hemavathi Srivastav,+910207281864,bchaudhari@example.org,Kavali,Gold Loan,701000,9.0,4,2022-04-25,2022-05-01,2022-05-07,Overdue,Missed last payment
9013,Ainul Pandit,+911765722826,darpanbedi@example.org,Bidhannagar,Small Business Loan,465000,12.0,3,2022-11-23,2022-11-29,2022-12-05,Current,
9014,Nitish Raj Thakur,0500077071,sainialexander@example.com,Raipur,Small Business Loan,862000,12.0,4,2022-10-05,2022-10-08,2022-10-13,Closed,
9015,Rashidul Singh,09660219393,wkonda@example.org,Thrissur,Commercial Vehicle Loan,680000,10.5,4,2022-07-21,2022-08-01,2022-08-05,Overdue,Missed last payment
9016,Ramveer Mishra,4420494469,krishnadhawan@example.org,Malda,Personal Loan,163000,14.0,3,2020-08-10,2020-08-14,2020-08-20,Closed,
9017,Jayvant Kumar,08949099990,lokejeet@example.net,Medininagar,Personal Loan,312000,14.0,2,2023-03-18,2023-03-22,2023-03-27,Closed,
9018,Shivansh Rai,7067924695,chaitalyrajagopal@example.org,Dewas,Commercial Vehicle Loan,500000,10.5,5,2021-05-16,2021-05-30,2021-06-05,Current,
9019,Vicky Sonkar,+916830764013,gmittal@example.net,Hapur,Commercial Vehicle Loan,220000,10.5,5,2022-07-06,2022-07-19,2022-07-23,Current,
9020,Leki Tiwari,08914413110,sahotamekhala@example.org,Belgaum,Personal Loan,244000,14.0,1,2024-12-14,2024-12-18,2024-12-23,Overdue,Account under review
9021,Bubay Thakur,7912339470,jsampath@example.org,Dehri,Gold Loan,117000,9.0,3,2020-04-24,2020-05-06,2020-05-07,Closed,
9022,Mukhtar Pandey,5664491238,bhatnagarpranav@example.org,Belgaum,Small Business Loan,205000,12.0,3,2021-04-19,2021-04-26,2021-05-02,Overdue,Missed last payment
9023,Ajey Sonkar,+914648766829,chandreshdivan@example.org,Guwahati,Gold Loan,458000,9.0,2,2020-01-15,2020-01-23,2020-01-24,Current,
9024,Tejaswi Gupta,01963781577,anjalideshpande@example.net,Kadapa,Personal Loan,106000,14.0,2,2024-10-27,2024-11-05,2024-11-11,Current,
9025,Aashika Vishwakarma,01976040962,sanayanatarajan@example.net,Gurgaon,Gold Loan,777000,9.0,5,2025-01-08,2025-01-19,2025-01-22,Current,
9026,Jackey Srivastav,+916459409902,anjali77@example.net,Guntur,Gold Loan,760000,9.0,1,2024-07-30,2024-08-02,2024-08-05,Current,
9027,Sangi Rai,+916764831731,duatanmayi@example.com,Vadodara,Personal Loan,123000,14.0,2,2022-11-10,2022-11-23,2022-11-27,Closed,
9028,Guddu Kumar Vishwakarma,6081043219,odora@example.org,Guntakal,Commercial Vehicle Loan,636000,10.5,4,2024-05-26,2024-06-09,2024-06-12,Current,
9029,Abhigyan Maurrya,7046875972,bben@example.org,Uluberia,Personal Loan,975000,14.0,2,2024-01-08,2024-01-09,2024-01-12,Closed,
9030,Jayanti Rajput,+919963018845,sanayabala@example.net,Karimnagar,Gold Loan,642000,9.0,1,2022-06-02,2022-06-02,2022-06-03,Closed,
9031,Vaja Srivastav,0246696910,inaidu@example.net,Tiruppur,Commercial Vehicle Loan,543000,10.5,5,2024-04-23,2024-04-23,2024-04-29,Current,
9032,Uma Shankar Vishwakarma,0163784866,jeet53@example.net,Muzaffarpur,Personal Loan,768000,14.0,1,2020-03-21,2020-03-30,2020-04-04,Overdue,Missed last payment
9033,Nooruddin Pandit,00818154991,nayarthomas@example.org,Deoghar,Gold Loan,721000,9.0,1,2023-11-09,2023-11-09,2023-11-15,Current,
9034,Abani Rao,+916430717043,ramankamya@example.org,Dhule,Commercial Vehicle Loan,499000,10.5,5,2023-02-25,2023-03-11,2023-03-14,Overdue,Sent reminder notice
9035,Parijat Pandit,03917054046,kiaandin@example.org,Aizawl,Gold Loan,382000,9.0,2,2024-02-03,2024-02-11,2024-02-15,Current,
9036,Trisha Yadav,+919756257616,rkuruvilla@example.org,South Dumdum,Small Business Loan,572000,12.0,4,2022-10-11,2022-10-20,2022-10-23,Overdue,Missed last payment
9037,Alankrita Rai,+916005123128,rmander@example.com,Sangli-Miraj & Kupwad,Gold Loan,932000,9.0,1,2024-12-15,2024-12-21,2024-12-27,Overdue,Sent reminder notice
9038,Ganes Pandit,6727886263,kamdarrishi@example.net,Madanapalle,Gold Loan,646000,9.0,1,2021-03-19,2021-03-26,2021-04-01,Overdue,Account under review
9039,Manjeet Singh Gupta,01663834764,swaminathanwarjas@example.org,Rampur,Small Business Loan,707000,12.0,1,2021-06-20,2021-07-03,2021-07-08,Current,
9040,Teenu Devi,+918456106144,godakevin@example.net,Kurnool,Personal Loan,544000,14.0,3,2021-11-13,2021-11-23,2021-11-23,Current,
9041,Gunjesh Yadav,09791383759,doctorchandresh@example.com,Dhule,Small Business Loan,497000,12.0,5,2024-06-25,2024-06-30,2024-07-04,Current,
9042,Tharun Thakur,07091591994,falak74@example.net,Imphal,Gold Loan,785000,9.0,2,2022-05-18,2022-05-23,2022-05-24,Closed,
9043,Shiv Narayan Pandit,00283537297,slalla@example.com,Guntakal,Small Business Loan,905000,12.0,5,2022-02-13,2022-02-27,2022-02-28,Current,
9044,Pramod Singh Srivastav,6803892508,battaranveer@example.org,Malda,Personal Loan,285000,14.0,5,2022-06-08,2022-06-21,2022-06-26,Closed,
9045,Rejina Rajput,+915423161967,tripti33@example.org,Yamunanagar,Small Business Loan,896000,12.0,3,2022-07-11,2022-07-11,2022-07-15,Closed,
9046,Karuppiah Pandey,02377736678,gagan51@example.com,Kharagpur,Small Business Loan,576000,12.0,4,2024-09-18,2024-09-24,2024-09-29,Current,
9047,Naseema Singh,+917540913325,saksham58@example.net,Loni,Gold Loan,930000,9.0,4,2020-10-18,2020-10-20,2020-10-26,Overdue,Sent reminder notice
9048,Dheerandra Rai,2600409233,ndora@example.net,Gudivada,Personal Loan,232000,14.0,1,2021-07-15,2021-07-18,2021-07-23,Current,
9049,Jannat Divedi,08911030782,vanya02@example.com,Bhusawal,Gold Loan,504000,9.0,5,2023-09-27,2023-09-30,2023-09-30,Closed,
9050,Nari Singh,09998699035,natarajangirindra@example.net,Dibrugarh,Gold Loan,608000,9.0,2,2023-01-15,2023-01-29,2023-02-02,Overdue,Missed last payment
9051,Niya Vishwakarma,3262171523,dalaja45@example.net,Madanapalle,Small Business Loan,973000,12.0,3,2023-08-11,2023-08-22,2023-08-26,Closed,
9052,P Kumar Pandit,0312500021,vinayasabharwal@example.com,Kolkata,Commercial Vehicle Loan,975000,10.5,2,2024-04-24,2024-04-30,2024-05-03,Current,
9053,Deepa Yadav,8262739024,oni69@example.net,Kolkata,Gold Loan,377000,9.0,4,2024-06-23,2024-06-23,2024-06-26,Overdue,Account under review
9054,Aniya Rai,06300308574,rkale@example.org,Khandwa,Small Business Loan,137000,12.0,2,2024-05-13,2024-05-23,2024-05-27,Overdue,Account under review
9055,Basava Pandit,+916012823653,dcomar@example.org,Rourkela,Gold Loan,926000,9.0,2,2021-06-07,2021-06-14,2021-06-18,Closed,
9056,Srikant Kumar Tiwari,4889839971,dhawansamuel@example.com,Silchar,Commercial Vehicle Loan,600000,10.5,1,2021-03-12,2021-03-17,2021-03-23,Closed,
9057,Nirala Singh,6457140259,vasakamya@example.org,Kalyan-Dombivli,Commercial Vehicle Loan,419000,10.5,1,2024-05-12,2024-05-13,2024-05-18,Current,
